ID,coho,area,ppt.su.2000,ppt.su.2001,ppt.su.2002,ppt.su.2003,ppt.su.2004,ppt.su.2005,ppt.su.2006,ppt.su.2007,ppt.su.2008,ppt.su.2009,ppt.su.2010,ppt.su.2011,ppt.fa.2000,ppt.fa.2001,ppt.fa.2002,ppt.fa.2003,ppt.fa.2004,ppt.fa.2005,ppt.fa.2006,ppt.fa.2007,ppt.fa.2008,ppt.fa.2009,ppt.fa.2010,ppt.fa.2011,ccap.decid,ccap.open,ccap.evgrn,ccap.hdev,ccap.ldev,ccap.mdev,ccap.mxforest,ccap.wetland,ccap.ag,ccap.other,roads.1,roads.2,roads.3,roads.4,roads.5,nlcd.imperv,restoration,pop.census,pop.lscan,traffic
1558,1,5130982,73,168,24,33,150,79,34,174,145,50,26,76,309,605,293,837,475,536,888,386,569,682,420,519,0.069,0.000,0.308,0.000,0.001,0.000,0.097,0.000,0.000,0.525,0,0,0,0,186,0.0007,0.0000,0.00,0.00,195.5
1559,1,34605510,78,177,25,37,155,77,34,177,155,55,26,83,330,632,343,911,510,563,900,418,613,713,448,538,0.046,0.000,0.486,0.000,0.004,0.000,0.069,0.000,0.000,0.394,0,0,0,195,438,0.0026,0.0578,0.39,0.14,177.9
1560,1,12805772,66,157,23,29,150,62,26,146,121,43,21,58,308,615,321,829,482,538,891,378,566,631,399,495,0.071,0.000,0.477,0.000,0.000,0.000,0.126,0.000,0.000,0.326,0,0,0,0,388,0.0005,0.0000,0.00,0.00,0.0
1561,1,18163158,66,148,25,28,147,62,24,137,109,40,19,52,306,606,291,819,472,530,880,369,543,619,379,482,0.050,0.000,0.567,0.000,0.000,0.000,0.068,0.015,0.000,0.300,0,0,0,0,766,0.0006,0.0551,0.11,0.06,0.0
1562,1,18861231,88,200,26,44,160,93,39,192,191,64,30,108,365,698,425,1008,574,615,969,526,701,906,531,614,0.019,0.000,0.687,0.000,0.000,0.000,0.052,0.003,0.000,0.239,0,0,0,0,821,0.0000,0.0000,0.00,0.00,0.0
1563,1,21970114,47,124,25,20,128,58,21,109,85,31,17,43,291,543,240,735,399,476,881,362,505,644,383,478,0.025,0.000,0.803,0.000,0.000,0.000,0.059,0.000,0.000,0.112,0,0,0,0,1090,0.0019,0.0000,0.00,0.00,0.0
1564,1,33412461,27,103,25,12,113,58,21,85,67,25,15,37,277,493,203,682,341,430,845,317,449,645,344,448,0.036,0.000,0.769,0.000,0.004,0.000,0.093,0.004,0.000,0.094,0,0,0,50,755,0.0026,0.2993,1.06,0.10,45.1
1565,1,7368958,22,90,23,10,102,57,16,71,55,19,12,29,260,443,191,641,297,395,662,202,292,544,214,331,0.027,0.000,0.701,0.000,0.000,0.000,0.117,0.000,0.000,0.154,0,0,0,0,271,0.0000,0.4071,1.72,0.02,0.0
1566,1,28287164,23,81,26,10,105,62,15,60,54,17,10,26,250,409,175,621,275,359,625,180,245,498,174,310,0.071,0.002,0.440,0.000,0.009,0.000,0.180,0.009,0.085,0.203,0,0,0,144,1175,0.0055,0.9191,31.15,39.76,443.8
1567,1,11429979,22,73,25,9,96,53,14,62,62,14,9,23,233,372,158,574,250,323,575,185,207,517,156,293,0.097,0.001,0.465,0.000,0.012,0.000,0.158,0.021,0.059,0.185,0,0,0,217,1377,0.0069,0.0000,31.32,15.82,826.8
1568,0,24390541,24,95,24,10,107,62,20,75,65,24,14,34,279,488,201,691,330,429,828,288,424,642,322,423,0.033,0.000,0.770,0.000,0.002,0.000,0.087,0.000,0.000,0.108,0,0,0,0,430,0.0017,0.0000,0.59,0.04,0.0
1569,0,2423995,109,240,31,50,177,128,35,166,196,60,33,109,392,738,418,1071,602,657,815,508,661,888,547,569,0.010,0.000,0.818,0.000,0.001,0.000,0.063,0.000,0.000,0.108,0,0,0,0,806,0.0022,0.0000,37.18,1.38,0.0
1570,0,1738850,121,252,32,55,188,139,36,167,200,63,34,115,474,946,530,1337,708,765,908,595,704,1018,641,648,0.019,0.000,0.861,0.001,0.005,0.001,0.064,0.000,0.000,0.050,0,0,0,0,2386,0.0052,0.0000,46.90,0.12,0.0
1571,0,2170352,121,252,32,55,188,139,36,167,200,63,34,115,474,946,530,1337,708,765,908,595,704,1018,641,648,0.004,0.000,0.891,0.000,0.003,0.000,0.028,0.000,0.000,0.073,0,0,0,0,1149,0.0045,0.0000,37.35,0.37,0.0
1572,0,994015,99,235,29,46,176,121,33,162,194,60,32,108,414,812,465,1147,639,689,889,573,692,994,606,627,0.009,0.000,0.636,0.000,0.015,0.000,0.027,0.000,0.000,0.313,0,0,0,0,2106,0.0064,0.0000,84.81,6.50,0.0
1573,1,1818952,102,237,30,47,177,123,34,163,195,60,32,109,421,829,473,1171,648,699,891,576,694,997,610,629,0.056,0.001,0.477,0.001,0.032,0.012,0.071,0.000,0.000,0.350,0,0,0,0,2067,0.0199,0.0000,79.73,33.54,0.0
1574,1,14641118,103,231,29,46,174,122,39,175,205,65,36,120,387,745,434,1045,606,654,1043,678,769,1109,678,721,0.020,0.000,0.582,0.000,0.000,0.000,0.028,0.000,0.000,0.370,0,0,0,0,778,0.0004,0.0000,5.09,3.33,0.0
1575,1,9669938,97,219,28,44,167,114,35,172,194,61,33,113,386,744,439,1056,609,655,969,612,726,1018,614,656,0.009,0.000,0.316,0.000,0.000,0.001,0.017,0.000,0.000,0.657,0,0,0,0,15,0.0003,0.0000,1.21,0.95,14.0
1576,1,5701997,85,210,26,39,162,101,31,163,177,57,30,98,381,743,450,1046,612,655,903,552,683,910,557,597,0.010,0.000,0.272,0.000,0.001,0.000,0.005,0.000,0.000,0.712,0,0,0,0,9,0.0005,0.3508,1.53,0.05,8.0
1577,1,16408646,84,194,25,37,162,102,38,171,172,56,30,98,358,680,404,965,553,606,946,497,673,885,527,597,0.010,0.000,0.627,0.000,0.002,0.002,0.017,0.002,0.000,0.341,0,0,0,0,1324,0.0024,0.0000,0.79,0.06,0.0
1578,1,5250334,79,192,25,36,159,98,29,153,159,49,26,83,358,691,397,942,548,603,871,470,611,811,474,550,0.016,0.000,0.548,0.000,0.000,0.000,0.029,0.000,0.000,0.406,0,0,0,0,790,0.0002,0.0000,1.71,0.03,8.3
1579,1,8844611,81,182,25,37,160,96,36,155,148,47,24,79,345,665,385,939,521,593,913,395,599,778,433,529,0.016,0.000,0.742,0.000,0.001,0.000,0.019,0.002,0.000,0.221,0,0,0,0,1505,0.0004,0.0000,3.09,0.15,0.0
1580,1,10853964,108,228,28,50,171,123,34,173,187,61,31,105,393,739,443,1057,611,657,918,542,696,943,561,615,0.018,0.000,0.438,0.000,0.009,0.000,0.035,0.013,0.002,0.484,0,0,0,0,959,0.0041,0.0000,1.54,0.76,482.5
1581,1,12643141,89,216,26,45,161,98,34,173,187,62,30,104,370,700,426,1023,586,623,909,530,690,921,541,606,0.026,0.000,0.281,0.000,0.000,0.000,0.019,0.015,0.000,0.660,0,0,0,0,732,0.0000,0.0000,0.36,0.00,0.0
1582,1,5997401,100,220,27,48,166,111,33,172,182,60,30,101,378,715,431,1032,592,635,911,525,690,920,544,605,0.034,0.000,0.484,0.000,0.008,0.000,0.044,0.016,0.000,0.413,0,0,0,0,1023,0.0044,0.0000,1.06,0.11,575.1
1583,1,17651236,94,221,27,47,167,100,39,196,199,67,30,114,395,764,466,1091,620,660,958,552,701,912,549,622,0.022,0.000,0.493,0.000,0.000,0.000,0.093,0.022,0.000,0.369,0,0,0,0,922,0.0000,0.0000,1.38,0.07,0.0
1584,1,19380051,86,214,26,45,161,87,41,202,202,68,31,116,384,736,448,1062,602,645,961,545,702,902,534,623,0.034,0.000,0.570,0.000,0.000,0.000,0.070,0.013,0.000,0.313,0,0,0,0,562,0.0000,0.1032,0.03,0.00,0.0
1585,1,22119997,92,214,27,46,164,100,40,198,201,67,31,116,389,761,463,1073,612,652,958,549,706,942,547,625,0.032,0.000,0.483,0.000,0.000,0.000,0.073,0.003,0.000,0.409,0,0,0,0,455,0.0000,0.2260,0.20,0.00,0.0
1586,1,37062293,88,194,26,41,161,99,33,165,159,52,27,86,358,678,389,965,547,608,923,451,643,837,482,564,0.046,0.000,0.601,0.000,0.004,0.000,0.028,0.007,0.001,0.313,0,0,0,0,1145,0.0025,0.1079,0.27,0.06,408.4
1587,1,23571915,83,187,26,40,161,91,41,198,176,60,28,98,352,686,393,948,543,597,925,445,634,782,467,560,0.031,0.000,0.763,0.000,0.000,0.000,0.097,0.000,0.000,0.109,0,0,0,0,976,0.0000,0.0000,0.15,0.00,0.0
1588,1,22633672,77,178,25,37,155,85,34,171,158,52,25,85,346,659,373,914,527,585,901,429,623,781,456,542,0.022,0.000,0.763,0.000,0.000,0.000,0.036,0.001,0.000,0.178,0,0,0,0,953,0.0000,0.0000,0.09,0.00,0.0
1589,1,27064810,62,144,25,26,145,60,23,132,104,39,18,49,306,595,280,802,459,519,908,390,552,624,394,498,0.030,0.000,0.789,0.000,0.000,0.000,0.070,0.003,0.000,0.108,0,0,0,0,1311,0.0015,0.2217,0.85,0.03,0.0
1590,1,12494793,40,115,24,17,118,51,20,110,84,30,16,41,281,510,213,694,374,452,833,333,464,616,349,454,0.066,0.000,0.649,0.000,0.001,0.000,0.088,0.001,0.000,0.196,0,0,0,0,387,0.0007,0.0000,0.16,0.00,0.0
1591,0,7978169,23,87,24,9,105,61,16,62,55,18,11,28,263,446,190,651,300,401,622,183,255,491,186,312,0.051,0.000,0.619,0.000,0.001,0.000,0.100,0.005,0.000,0.224,0,0,0,431,263,0.0024,0.0000,19.38,8.57,117.9
1592,1,7641493,24,87,24,10,105,63,16,63,55,17,11,27,265,449,193,659,302,405,637,188,265,492,189,317,0.064,0.000,0.672,0.000,0.005,0.000,0.085,0.014,0.034,0.126,0,0,0,389,157,0.0030,0.1309,27.71,16.13,296.7
1593,1,8056140,57,156,22,26,142,74,24,134,113,37,19,58,314,599,300,801,466,538,826,346,527,697,381,484,0.137,0.013,0.297,0.000,0.035,0.001,0.060,0.064,0.018,0.375,0,0,0,0,1255,0.0168,0.2483,22.72,11.97,999.5
1594,1,12532221,53,136,23,21,134,64,21,127,97,32,17,47,295,580,262,748,449,520,846,327,475,661,361,463,0.058,0.000,0.506,0.000,0.003,0.001,0.057,0.033,0.000,0.342,0,0,0,0,140,0.0017,0.3192,12.21,3.03,127.5
1595,1,14165315,66,162,24,28,149,74,29,151,122,42,21,64,313,616,300,806,478,545,872,360,532,678,397,495,0.055,0.000,0.662,0.000,0.009,0.000,0.081,0.006,0.000,0.186,0,0,0,0,1132,0.0036,0.1412,2.88,11.56,457.9
1596,1,14239423,57,144,24,23,139,66,25,139,108,37,19,55,303,594,276,779,454,529,860,344,506,656,380,479,0.023,0.000,0.503,0.000,0.000,0.000,0.024,0.013,0.000,0.437,0,0,0,0,0,0.0000,0.0000,1.79,0.07,0.0
1597,1,7883696,54,134,23,22,135,66,23,133,101,35,17,51,305,595,262,770,440,522,853,337,484,647,370,468,0.071,0.000,0.457,0.000,0.000,0.000,0.089,0.001,0.000,0.382,0,0,0,0,0,0.0000,0.1268,2.68,0.30,0.0
1598,1,9175983,58,138,23,24,138,67,24,137,105,37,18,54,305,599,269,782,449,528,859,344,498,647,377,475,0.116,0.000,0.295,0.000,0.006,0.000,0.044,0.040,0.004,0.495,0,0,0,481,67,0.0033,0.3269,3.16,0.79,412.8
1599,1,8300546,49,125,23,20,129,56,20,122,92,32,17,44,290,552,239,740,413,487,833,332,468,619,351,454,0.025,0.000,0.706,0.000,0.004,0.000,0.082,0.010,0.000,0.173,0,0,0,191,1101,0.0017,0.1205,0.24,0.00,164.5
1600,1,10006987,61,141,24,24,138,64,23,133,102,37,18,51,293,581,275,786,453,519,860,350,513,631,375,473,0.075,0.000,0.432,0.000,0.000,0.000,0.038,0.003,0.000,0.453,0,0,0,0,586,0.0000,0.5996,0.68,0.06,0.0
1601,0,5147593,43,117,23,18,121,53,19,113,85,30,16,40,285,522,221,708,383,462,789,312,437,611,332,436,0.030,0.000,0.591,0.000,0.003,0.000,0.060,0.000,0.000,0.316,0,0,0,250,127,0.0021,0.0000,0.39,0.00,216.1
1602,1,5326841,35,106,24,15,109,49,20,104,77,27,15,38,276,495,207,676,351,436,735,286,403,605,308,413,0.139,0.000,0.564,0.000,0.000,0.000,0.058,0.001,0.000,0.238,0,0,0,71,592,0.0012,0.7509,0.38,0.00,61.3
1603,1,11088707,23,93,24,11,102,50,18,88,70,23,14,33,265,471,191,645,320,410,753,258,371,595,282,389,0.078,0.000,0.500,0.000,0.004,0.000,0.149,0.004,0.000,0.264,0,0,0,101,946,0.0022,0.0902,0.05,0.00,87.2
1604,1,2476937,21,84,23,11,98,50,17,79,69,20,13,30,261,459,192,632,309,399,679,222,317,568,239,346,0.222,0.000,0.350,0.001,0.021,0.000,0.117,0.005,0.000,0.284,0,0,0,1167,928,0.0094,1.6149,13.35,0.39,1056.1
1605,1,5637248,23,83,24,9,101,59,16,61,54,18,11,28,256,435,189,630,290,387,611,179,247,496,180,308,0.163,0.000,0.415,0.000,0.006,0.000,0.098,0.014,0.012,0.292,0,0,0,374,585,0.0039,0.5322,23.58,9.75,340.1
1606,1,8100323,23,81,24,9,101,61,15,59,53,17,11,27,254,425,184,619,285,379,607,178,240,483,173,307,0.160,0.004,0.367,0.001,0.013,0.005,0.109,0.028,0.032,0.280,0,0,0,312,1080,0.0112,0.1235,43.23,48.58,495.7
1607,1,7928564,23,83,23,9,101,57,15,62,51,17,11,28,257,439,191,631,292,388,600,177,246,503,181,308,0.133,0.000,0.445,0.000,0.004,0.000,0.182,0.000,0.001,0.236,0,0,0,184,803,0.0024,0.0000,9.63,4.37,166.9
1608,1,7532740,18,60,22,8,85,49,13,48,49,14,8,25,204,308,126,467,221,258,525,148,172,474,131,283,0.093,0.000,0.536,0.000,0.007,0.000,0.138,0.010,0.000,0.217,0,0,0,0,1685,0.0068,0.0000,43.92,7.33,236.6
1609,1,11078130,20,73,24,9,99,57,14,52,50,16,10,26,232,369,156,555,252,320,574,161,209,474,155,296,0.104,0.002,0.480,0.000,0.017,0.001,0.068,0.061,0.013,0.253,0,0,0,257,552,0.0085,0.0903,23.02,16.88,689.7
1610,1,9008385,19,68,25,9,92,53,14,55,48,14,9,21,218,332,139,505,236,294,507,156,169,473,121,262,0.077,0.003,0.382,0.000,0.020,0.000,0.131,0.022,0.126,0.239,0,0,0,289,1668,0.0112,0.0000,62.23,28.89,986.8
1611,1,3765923,102,222,28,45,168,121,36,175,199,62,34,118,387,739,430,1054,606,653,988,637,742,1058,637,677,0.014,0.000,0.421,0.000,0.001,0.001,0.024,0.000,0.000,0.539,0,0,0,0,333,0.0011,0.0000,2.62,0.15,61.4
1612,1,9556710,71,172,24,32,156,94,30,144,130,43,22,69,336,643,371,888,504,568,858,380,571,745,415,514,0.033,0.000,0.523,0.001,0.008,0.005,0.028,0.020,0.000,0.381,0,0,0,0,988,0.0077,0.2093,4.70,4.74,0.0
1613,1,2978943,77,179,24,34,160,98,33,151,141,46,23,75,347,660,387,919,519,581,886,398,598,767,434,531,0.018,0.000,0.694,0.000,0.000,0.000,0.037,0.000,0.000,0.251,0,0,0,0,22,0.0000,0.0000,10.28,1.20,21.1
1614,1,7637852,61,159,23,27,143,73,24,136,113,37,19,59,326,611,298,816,476,546,840,345,531,692,382,485,0.034,0.000,0.751,0.000,0.001,0.000,0.034,0.012,0.012,0.156,0,0,0,0,616,0.0006,0.1309,60.24,23.87,9.0
1615,0,4653997,64,160,24,28,145,74,24,133,106,36,17,56,332,614,302,813,481,551,851,339,513,683,376,479,0.034,0.006,0.704,0.000,0.016,0.003,0.035,0.026,0.000,0.174,0,0,0,0,1691,0.0068,0.0000,139.09,9.67,146.8
1616,1,5501938,62,158,24,27,144,73,25,137,108,36,18,56,323,610,302,800,476,545,860,340,507,681,377,479,0.090,0.001,0.709,0.001,0.007,0.003,0.051,0.017,0.000,0.122,0,0,0,0,1407,0.0040,0.1818,110.23,126.99,126.8
1617,1,10405007,65,157,24,28,145,69,27,151,120,42,21,62,305,596,285,808,467,533,871,361,535,662,396,495,0.053,0.000,0.302,0.000,0.007,0.000,0.058,0.014,0.000,0.565,0,0,0,182,467,0.0036,0.0961,2.65,0.10,658.0
1618,1,11000884,51,129,23,20,128,60,22,124,93,33,16,45,293,569,254,755,428,504,843,330,473,633,357,456,0.118,0.000,0.472,0.000,0.003,0.000,0.083,0.051,0.000,0.273,0,0,0,223,752,0.0017,0.1818,2.24,0.37,193.5
1619,0,1799862,49,127,23,20,126,59,22,121,91,32,16,43,293,566,250,748,422,501,839,325,465,633,353,452,0.041,0.000,0.357,0.000,0.003,0.000,0.044,0.052,0.000,0.502,0,0,0,422,743,0.0029,0.0000,11.47,0.00,365.6
1620,1,7333402,22,88,23,10,100,55,16,73,56,19,12,29,257,441,190,631,294,391,675,209,302,555,224,336,0.135,0.000,0.330,0.000,0.008,0.000,0.149,0.003,0.003,0.371,0,0,0,659,327,0.0048,0.0000,5.73,1.30,598.8
1621,1,3562195,22,78,24,9,97,59,15,59,51,17,11,27,251,423,185,601,281,377,594,174,231,484,168,303,0.225,0.000,0.207,0.000,0.013,0.000,0.155,0.001,0.095,0.304,0,0,0,378,1738,0.0072,0.2807,59.69,25.75,397.6
1622,1,5232346,18,63,21,8,88,46,13,57,58,11,7,18,181,278,109,434,204,237,480,159,153,481,115,240,0.114,0.002,0.500,0.000,0.020,0.000,0.136,0.006,0.015,0.208,0,0,0,116,1671,0.0111,0.0000,90.87,53.43,441.6
1623,0,1783741,102,233,30,47,170,121,34,165,194,59,32,106,344,617,353,917,541,595,761,457,636,812,493,523,0.009,0.000,0.854,0.000,0.022,0.000,0.055,0.001,0.000,0.059,0,0,0,0,1899,0.0118,0.0000,46.82,1.34,0.0
1624,0,2265739,102,237,30,47,177,123,34,163,195,60,32,109,419,822,469,1163,644,696,886,571,692,991,606,625,0.007,0.000,0.785,0.000,0.027,0.004,0.024,0.003,0.000,0.150,0,0,0,0,2067,0.0158,0.0000,41.38,5.93,0.0
1625,1,2661063,76,216,27,37,163,102,30,156,187,56,30,100,352,673,398,951,564,610,860,546,676,962,568,602,0.037,0.001,0.341,0.013,0.116,0.191,0.026,0.123,0.000,0.154,0,0,0,0,6404,0.1716,0.3758,313.29,229.65,0.0
1626,1,1984817,73,214,26,37,162,98,30,154,183,56,30,98,345,650,389,922,545,596,847,542,670,947,566,601,0.006,0.004,0.664,0.000,0.016,0.024,0.016,0.000,0.001,0.269,0,0,0,0,2142,0.0188,0.0000,108.48,43.48,0.0
1627,1,1853742,84,209,26,39,161,99,27,155,170,53,28,90,380,747,446,1037,607,652,874,526,655,869,526,573,0.011,0.000,0.462,0.000,0.005,0.002,0.029,0.001,0.000,0.489,0,0,0,0,3157,0.0037,0.0000,7.66,0.28,2978.9
1628,0,2340574,78,213,26,38,162,101,30,156,182,56,30,99,353,657,389,944,552,605,850,543,671,933,554,594,0.057,0.000,0.480,0.000,0.043,0.017,0.020,0.005,0.002,0.376,0,0,0,0,2400,0.0236,0.0000,20.91,4.38,890.2
1629,1,3222867,76,180,24,34,159,98,31,150,144,46,23,75,346,660,379,904,516,577,871,409,587,764,432,528,0.048,0.000,0.495,0.000,0.000,0.000,0.171,0.000,0.011,0.276,0,0,0,0,2732,0.0002,0.0000,24.72,1.35,2106.3
1630,1,3783532,50,147,22,23,140,75,20,124,101,34,17,52,294,573,299,754,448,521,796,334,493,685,367,469,0.087,0.000,0.523,0.000,0.025,0.006,0.116,0.034,0.002,0.207,0,0,0,0,2931,0.0137,0.0000,35.35,6.04,640.8
1631,1,3417418,59,153,24,25,140,69,23,129,99,33,17,50,318,596,289,783,464,535,853,330,491,674,367,470,0.126,0.042,0.303,0.008,0.121,0.038,0.125,0.045,0.002,0.191,0,0,0,0,4656,0.0800,0.5852,182.84,133.25,2576.3
1632,0,2965990,51,131,23,21,132,64,20,125,95,31,17,46,289,571,255,738,442,514,840,322,467,659,355,458,0.050,0.000,0.655,0.000,0.006,0.005,0.102,0.001,0.005,0.176,0,0,0,0,407,0.0004,0.0000,34.16,0.66,21.7
1633,0,2431279,47,123,23,20,125,61,19,121,89,30,16,42,291,554,243,733,411,495,830,317,454,639,348,448,0.072,0.000,0.625,0.000,0.000,0.000,0.143,0.011,0.000,0.148,0,0,0,0,7,0.0000,0.0000,9.05,0.00,0.0
1634,0,2491948,46,117,23,19,123,57,20,116,85,29,15,40,290,543,236,725,401,482,821,313,445,624,338,439,0.056,0.000,0.562,0.000,0.004,0.000,0.103,0.000,0.000,0.276,0,0,0,455,1103,0.0034,0.0000,0.82,0.00,386.7
1635,0,1633781,45,116,23,19,122,57,19,114,84,28,15,40,290,537,232,719,396,477,816,310,440,621,335,436,0.096,0.000,0.642,0.000,0.001,0.000,0.083,0.000,0.000,0.178,0,0,0,1329,552,0.0056,0.0000,1.22,0.00,1147.3
1636,0,1466106,36,108,24,16,111,49,20,105,78,28,15,38,277,497,208,681,355,439,736,290,409,606,312,417,0.037,0.000,0.580,0.001,0.021,0.000,0.055,0.022,0.000,0.283,0,0,0,1459,647,0.0125,0.0000,1.36,0.00,1256.2
1637,0,2319970,26,100,25,11,106,50,19,96,72,24,15,35,269,487,205,654,337,422,746,267,378,600,290,395,0.121,0.000,0.762,0.000,0.005,0.000,0.072,0.000,0.000,0.040,0,0,0,890,578,0.0033,0.0000,0.00,0.00,767.9
1638,0,2122174,21,81,24,11,99,52,16,71,62,19,13,29,258,447,188,625,300,393,655,206,294,555,220,327,0.081,0.000,0.445,0.000,0.017,0.000,0.219,0.011,0.000,0.227,0,0,0,626,0,0.0057,0.0000,15.31,0.00,566.8
1639,0,2998238,24,95,24,11,103,49,18,93,73,23,14,34,267,481,202,648,330,416,729,256,362,593,277,383,0.143,0.000,0.520,0.000,0.009,0.001,0.100,0.026,0.000,0.201,0,0,0,1173,32,0.0068,0.0000,0.00,0.00,1014.6
1640,0,2616266,21,81,24,10,97,52,16,70,60,19,13,29,255,440,188,618,293,388,644,201,285,548,213,321,0.229,0.000,0.241,0.000,0.000,0.000,0.285,0.022,0.000,0.223,0,0,0,0,0,0.0000,0.0000,8.60,0.00,0.0
1641,0,1949811,21,81,24,9,93,51,16,67,54,19,13,28,248,425,188,603,277,377,626,190,267,533,200,311,0.086,0.000,0.607,0.000,0.001,0.000,0.110,0.012,0.000,0.185,0,0,0,0,0,0.0037,0.0000,11.54,0.00,0.0
1642,1,4306531,21,69,24,9,91,55,13,52,51,16,11,24,236,389,174,553,261,337,551,168,194,471,142,290,0.067,0.000,0.647,0.000,0.005,0.000,0.052,0.043,0.000,0.186,0,0,0,0,713,0.0030,0.0000,20.83,2.56,0.0
1643,0,2217947,17,56,21,8,79,47,11,47,48,11,7,24,193,286,114,434,211,233,508,144,161,472,124,280,0.011,0.000,0.781,0.000,0.006,0.000,0.133,0.000,0.004,0.065,0,0,0,0,1205,0.0037,0.0000,26.76,0.31,0.0
1644,0,4649237,18,63,23,9,87,50,13,51,48,13,8,23,208,314,130,478,227,270,508,151,164,473,121,270,0.109,0.007,0.449,0.000,0.024,0.000,0.165,0.007,0.009,0.229,0,0,0,0,2653,0.0129,0.0000,64.92,19.89,0.0
1645,0,2611743,17,61,20,8,87,44,13,57,58,10,7,17,169,258,99,405,195,219,464,153,143,472,108,228,0.072,0.001,0.645,0.006,0.044,0.011,0.022,0.009,0.000,0.189,0,0,0,127,2371,0.0330,0.3829,121.15,44.65,560.7
1646,1,1061177,21,74,24,9,92,57,15,61,53,18,11,28,244,414,185,591,270,359,612,178,242,511,175,304,0.144,0.000,0.384,0.000,0.003,0.000,0.209,0.006,0.034,0.220,0,0,0,564,1589,0.0035,0.0000,48.82,7.73,511.5
1647,0,5678364,39,128,25,17,134,66,26,96,82,33,19,45,308,574,235,772,430,506,1040,465,629,731,491,589,0.008,0.000,0.949,0.000,0.012,0.001,0.014,0.000,0.000,0.016,0,0,320,0,25,0.0069,0.0000,1.97,1.47,740.4
1648,0,4468372,41,127,26,16,134,71,26,89,80,32,18,45,304,583,238,776,408,481,1065,486,656,804,525,601,0.002,0.000,0.971,0.000,0.011,0.000,0.011,0.000,0.000,0.005,0,0,338,0,78,0.0062,0.0000,1.01,0.73,774.0
1649,0,8223452,33,111,26,12,118,72,32,90,81,32,18,43,301,533,214,729,339,432,1116,446,678,900,539,600,0.000,0.000,0.982,0.000,0.011,0.000,0.002,0.000,0.000,0.005,0,0,331,0,44,0.0059,0.0000,1.99,1.02,786.8
1650,0,5686105,31,114,26,12,122,67,28,87,77,32,18,44,299,542,222,740,372,455,1041,445,620,782,489,578,0.012,0.000,0.958,0.000,0.001,0.000,0.025,0.000,0.000,0.005,0,0,0,0,757,0.0015,0.0000,2.40,0.19,0.0
1651,0,7302057,44,127,27,19,131,73,28,91,85,33,19,46,325,662,266,835,447,507,1144,519,713,889,589,636,0.000,0.000,0.981,0.000,0.014,0.000,0.000,0.000,0.000,0.005,0,0,499,0,0,0.0062,0.0000,0.50,0.30,1181.3
1652,0,4552981,24,102,25,11,111,64,24,82,74,29,16,39,293,520,210,725,353,447,974,374,547,743,425,510,0.013,0.000,0.875,0.000,0.000,0.000,0.054,0.000,0.001,0.056,0,0,0,0,739,0.0015,0.0000,2.99,0.00,0.0
1653,0,10745427,36,111,25,14,116,70,31,94,84,33,19,46,317,604,238,776,394,470,1147,481,701,901,571,627,0.000,0.000,0.982,0.000,0.012,0.000,0.001,0.000,0.000,0.005,0,0,325,0,0,0.0065,0.0000,0.63,0.00,865.5
1654,0,2769316,24,94,24,11,107,64,18,77,66,22,14,32,278,482,196,692,328,433,823,265,407,619,300,401,0.001,0.000,0.916,0.000,0.000,0.000,0.034,0.000,0.000,0.050,0,0,0,0,48,0.0000,0.0000,2.49,0.00,0.0
1655,0,3362700,25,89,24,10,106,65,17,72,59,19,12,29,268,450,191,673,305,403,700,210,314,528,221,337,0.005,0.000,0.896,0.000,0.000,0.000,0.073,0.000,0.000,0.027,0,0,0,0,294,0.0005,0.0000,2.29,0.36,0.0
1656,0,6389122,28,97,26,11,113,68,23,80,68,24,14,33,276,474,199,696,312,412,879,294,456,656,332,433,0.002,0.000,0.929,0.000,0.036,0.001,0.008,0.000,0.000,0.025,0,0,797,0,184,0.0167,0.0000,2.72,0.46,1866.4
1657,0,7049808,24,88,24,10,106,65,17,72,59,19,12,28,267,448,191,672,305,404,709,211,317,519,218,340,0.016,0.000,0.766,0.000,0.003,0.000,0.065,0.000,0.000,0.150,0,0,28,839,225,0.0047,0.0000,10.40,0.24,535.9
1658,0,13152558,37,117,27,13,126,74,33,90,85,33,19,45,293,531,218,734,326,428,1163,448,705,938,554,609,0.000,0.000,0.950,0.000,0.000,0.000,0.007,0.000,0.001,0.042,0,0,20,0,22,0.0002,0.0000,1.24,0.57,48.4
1659,0,10537854,39,117,28,13,127,73,32,94,90,35,19,52,297,548,229,752,343,434,1217,463,742,991,593,627,0.000,0.000,0.973,0.000,0.000,0.000,0.001,0.000,0.000,0.026,0,0,0,0,0,0.0000,0.0000,0.00,0.00,0.0
1660,0,17168331,37,117,29,13,126,76,28,89,87,33,17,58,312,580,242,783,375,448,1158,421,683,962,559,568,0.001,0.000,0.968,0.000,0.000,0.000,0.000,0.000,0.000,0.031,0,0,0,0,0,0.0000,0.0000,0.00,0.05,0.0
1661,0,4678822,55,70,27,15,95,45,7,33,65,25,22,16,135,293,133,440,226,216,266,113,133,230,81,125,0.013,0.001,0.691,0.000,0.043,0.001,0.094,0.030,0.018,0.110,0,0,0,0,2531,0.0219,0.0000,92.90,24.18,71.6
1662,0,4550421,52,55,26,13,86,40,7,33,64,25,22,16,120,243,98,379,185,184,263,110,132,225,78,115,0.021,0.049,0.396,0.002,0.076,0.018,0.067,0.058,0.215,0.098,0,0,0,0,2595,0.0502,0.6593,79.18,46.06,2636.0
